task_id,success,progress,n_cheap,n_refine,cum_cost,memory_size,drift_detected,coverage_t,precision_t,no_retrieval_window_flag_t,redundancy_t,freshness_t,mqc_t,ole_mean_t,ole_var_t,ole_ucb_t,cusum_stat_t,drift_onset_flag_t,retries_t
alfworld-0,True,0.6666666666666666,1,0,1,1,False,1.0,nan,True,0.0,1.0,,,,,,False,0
alfworld-1,True,0.6666666666666666,1,0,2,2,False,1.0,1.0,False,0.0,0.9093653765389909,,,,,,False,0
alfworld-2,True,0.6666666666666666,1,0,3,3,False,1.0,0.35355339059327373,False,0.0,0.8296835997045404,,,,,,False,0
alfworld-3,True,0.6666666666666666,1,0,4,4,False,1.0,0.19245008972987523,False,0.0,0.7594656088019118,,,,,,False,0
alfworld-4,True,0.6666666666666666,1,0,5,5,False,1.0,0.1111111111111111,False,0.0,0.6974382798649738,,,,,,False,0
alfworld-5,True,0.6666666666666666,1,0,6,6,False,1.0,0.07453559924999298,False,0.0,0.6425118067493852,,,,,,False,0
alfworld-6,True,0.6666666666666666,1,0,7,7,False,1.0,0.05443310539518174,False,0.0,0.5937521503440734,,,,,,False,0
alfworld-7,True,0.6666666666666666,1,0,8,8,False,1.0,0.05599473674210773,False,0.03571428571428571,0.550357752043765,,,,,,False,0
alfworld-8,True,0.6666666666666666,1,0,9,9,False,1.0,0.07295546155099299,False,0.027777777777777776,0.5116398371494194,,,,,,False,0
alfworld-9,False,0.5,1,0,10,10,False,1.0,0.02314814814814815,False,0.022222222222222223,0.47700574225663617,,,,,,False,0
alfworld-10,True,0.6666666666666666,1,0,11,11,False,1.0,0.04684855792842043,False,0.01818181818181818,0.445944791436634,,,,,,False,0
alfworld-11,False,0.5,1,0,12,12,False,1.0,0.056952142864688686,False,0.015151515151515152,0.41801632201377575,,,,,,False,0
alfworld-12,False,0.3333333333333333,1,3,16,11,True,1.0,0.0262431940540739,False,0.0,0.3974083624646609,,,,,,False,0
alfworld-13,True,0.6666666666666666,1,3,20,12,True,1.0,0.019542401963373566,False,0.015151515151515152,0.3966953478003326,,,,,,False,0
alfworld-14,True,0.6666666666666666,1,3,24,13,True,1.0,0.03291909429589971,False,0.01282051282051282,0.39066995516055364,,,,,,False,0
alfworld-15,True,0.6666666666666666,1,3,28,14,True,1.0,0.009019515385776083,False,0.01098901098901099,0.3813832023312898,,,,,,False,0
alfworld-16,False,0.3333333333333333,1,3,32,15,True,1.0,0.012430755437787181,False,0.009523809523809525,0.37018476248705784,,,,,,False,0
alfworld-17,True,0.6666666666666666,1,3,36,15,True,1.0,0.01147550621098494,False,0.009523809523809525,0.3272508822919585,,,,,,False,0
alfworld-18,True,0.6666666666666666,1,3,40,16,False,1.0,0.021974373595503072,False,0.016666666666666666,0.3250140416554347,,,,,,False,0
alfworld-19,False,0.3333333333333333,1,3,44,17,False,1.0,0.016666666666666666,False,0.014705882352941176,0.3199325355464459,,,,,,False,0
alfworld-20,True,0.6666666666666666,1,3,48,17,True,1.0,0.02953959535698927,False,0.022058823529411766,0.2832643995176214,,,,,,False,0
alfworld-21,True,0.6666666666666666,1,3,52,18,True,1.0,0.014699128790080784,False,0.032679738562091505,0.2846590513475097,,,,,,False,0
alfworld-22,True,0.6666666666666666,1,0,53,19,False,1.0,0.019297261085012993,False,0.029239766081871343,0.2734244289812521,,,,,,False,0
alfworld-23,True,0.6666666666666666,1,0,54,20,False,1.0,0.026765168951565537,False,0.02631578947368421,0.26266793921725073,,,,,,False,0
alfworld-24,False,0.5,1,0,55,21,False,1.0,0.00946483799999911,False,0.023809523809523808,0.25243268541407743,,,,,,False,0
alfworld-25,False,0.5,1,0,56,22,False,1.0,0.017633768907958983,False,0.021645021645021644,0.24273465705644828,,,,,,False,0
alfworld-26,False,0.5,1,3,60,21,True,1.0,0.012359461817716548,False,0.023809523809523808,0.21501071372637484,,,,,,False,0
alfworld-27,False,0.5,1,3,64,21,True,1.0,0.016867083303265112,False,0.023809523809523808,0.19329962137112625,,,,,,False,0
alfworld-28,False,0.5,1,3,68,21,True,1.0,0.017174556175980883,False,0.023809523809523808,0.1755240823769679,,,,,,False,0
alfworld-29,True,0.6666666666666666,1,3,72,21,True,1.0,0.020642232860161442,False,0.023809523809523808,0.1609707019499136,,,,,,False,0
alfworld-30,False,0.5,1,3,76,22,True,1.0,0.022013208225560636,False,0.021645021645021644,0.17949519052599294,,,,,,False,0
alfworld-31,False,0.3333333333333333,1,3,80,22,True,1.0,0.012755598414438232,False,0.025974025974025976,0.16343725496067824,,,,,,False,0
alfworld-32,True,0.6666666666666666,1,3,84,22,True,1.0,0.0035533452725935075,False,0.025974025974025976,0.1502901292824104,,,,,,False,0
alfworld-33,True,1.0,1,3,88,23,True,1.0,0.015792645655971143,False,0.02766798418972332,0.16905680708385523,,,,,,False,0
alfworld-34,False,0.3333333333333333,1,3,92,24,True,1.0,0.012411572265302073,False,0.025362318840579712,0.18186439197444448,,,,,,False,0
alfworld-35,True,0.6666666666666666,1,3,96,24,True,1.0,0.018197113722226457,False,0.025362318840579712,0.16400374117614108,,,,,,False,0
alfworld-36,False,0.3333333333333333,1,3,100,25,True,1.0,0.017010345435994292,False,0.023333333333333334,0.1761546801367992,,,,,,False,0
alfworld-37,True,0.6666666666666666,1,3,104,25,True,1.0,0.011851851851851851,False,0.023333333333333334,0.15872479368037407,,,,,,False,0
alfworld-38,True,0.6666666666666666,1,3,108,26,True,1.0,0.006521739130434783,False,0.024615384615384615,0.170388115133616,,,,,,False,0
alfworld-39,True,0.6666666666666666,1,3,112,27,True,1.0,0.01238628221925373,False,0.02564102564102564,0.17808596230418464,,,,,,False,0
alfworld-40,True,0.6666666666666666,1,3,116,27,False,1.0,0.017673987832335484,False,0.02564102564102564,0.15923180565377534,,,,,,False,0
alfworld-41,False,0.3333333333333333,1,3,120,28,False,1.0,0.0069866369208865615,False,0.0291005291005291,0.16790016439849434,,,,,,False,0
alfworld-42,True,0.6666666666666666,1,3,124,28,False,1.0,0.012719958226272069,False,0.023809523809523808,0.15041283139146897,,,,,,False,0
alfworld-43,True,0.6666666666666666,1,3,128,29,False,1.0,0.004709837669896912,False,0.022167487684729065,0.15963456369029058,,,,,,False,0
alfworld-44,True,0.6666666666666666,1,3,132,30,False,1.0,0.014630541795767725,False,0.027586206896551724,0.1657167772265797,,,,,,False,0
alfworld-45,False,0.5,1,3,136,31,False,1.0,0.01130990531721582,False,0.025806451612903226,0.16940619036816873,,,,,,False,0
alfworld-46,False,0.5,1,3,140,31,True,1.0,0.010932496645108038,False,0.025806451612903226,0.15039284794020394,,,,,,False,0
alfworld-47,True,0.6666666666666666,1,3,144,31,True,1.0,0.004093568137362391,False,0.02795698924731183,0.13482603977562674,,,,,,False,0
alfworld-48,True,0.6666666666666666,1,3,148,31,True,1.0,0.0070433451775205845,False,0.03225806451612903,0.12208101520402198,,,,,,False,0
alfworld-49,False,0.3333333333333333,1,3,152,32,True,1.0,0.0024536243446280728,False,0.034274193548387094,0.133742661683498,,,,,,False,0
alfworld-50,True,0.6666666666666666,1,3,156,32,True,1.0,0.011404948083653992,False,0.03024193548387097,0.1208285580514102,,,,,,False,0
alfworld-51,False,0.5,1,3,160,33,True,1.0,0.005103789103052508,False,0.028409090909090908,0.1317243348296444,,,,,,False,0
alfworld-52,False,0.3333333333333333,1,3,164,33,True,1.0,0.012497882991691127,False,0.028409090909090908,0.11883277881874178,,,,,,False,0
alfworld-53,True,1.0,1,3,168,33,True,1.0,0.005275080483505996,False,0.028409090909090908,0.10827806545758852,,,,,,False,0
alfworld-54,True,0.6666666666666666,1,3,172,34,True,1.0,0.003008749609110827,False,0.0285204991087344,0.12078642515768608,,,,,,False,0
alfworld-55,True,0.6666666666666666,1,3,176,35,True,1.0,0.013769959391004357,False,0.02857142857142857,0.1298166375764087,,,,,,False,0
alfworld-56,True,0.6666666666666666,1,3,180,35,True,1.0,0.00603681610520369,False,0.02857142857142857,0.11664311612624273,,,,,,False,0
alfworld-57,False,0.5,1,3,184,35,False,1.0,0.0070922035361833564,False,0.02689075630252101,0.10585754898865939,,,,,,False,0
alfworld-58,False,0.5,1,3,188,35,False,1.0,0.009261964435381003,False,0.02689075630252101,0.09702707348373263,,,,,,False,0
alfworld-59,True,0.6666666666666666,1,3,192,35,True,1.0,0.0034263010326831753,False,0.030252100840336135,0.08979729162354728,,,,,,False,0
alfworld-60,False,0.3333333333333333,1,3,196,36,True,1.0,0.005223911508255731,False,0.031746031746031744,0.10429062204882969,,,,,,False,0
alfworld-61,False,0.3333333333333333,1,3,200,36,True,1.0,0.008658008658008658,False,0.03015873015873016,0.0954564532468994,,,,,,False,0
alfworld-62,False,0.3333333333333333,1,3,204,36,True,1.0,0.003538570417551309,False,0.031746031746031744,0.08822364757087701,,,,,,False,0
alfworld-63,False,0.3333333333333333,1,3,208,36,True,1.0,0.005902777777777778,False,0.03015873015873016,0.0823019271328805,,,,,,False,0
alfworld-64,True,0.6666666666666666,1,3,212,36,True,1.0,0.006134969325153374,False,0.03015873015873016,0.07745363249916233,,,,,,False,0
alfworld-65,True,0.6666666666666666,1,3,216,37,True,1.0,0.004350736278447122,False,0.03153153153153153,0.09362598373107939,,,,,,False,0
alfworld-66,True,0.6666666666666666,1,3,220,37,True,1.0,0.004566638536259925,False,0.03153153153153153,0.08645280983927395,,,,,,False,0
alfworld-67,False,0.3333333333333333,1,3,224,37,True,1.0,0.006729783106067258,False,0.03153153153153153,0.08057991177687676,,,,,,False,0
alfworld-68,True,0.6666666666666666,1,3,228,37,True,1.0,0.007873514717689526,False,0.028528528528528527,0.07577158952350009,,,,,,False,0
